"","LAT","LON","SPEED","ship_type","SHIPNAME","DATETIME","SHIP_ID","datefull","distance","LON_fut","LAT_fut","avg_distance","number"
"619",59.91486,30.03421,82,"Tug","LOTSMAN FEDOROV","2016-12-18T03:33:04Z",350882,2016-12-18 03:33:04,1091.96156925727,30.0523,59.91118,4.96331163873147,3233
"620",54.63261,19.90459,99,"Tug","LOTSMAN SARZHIN","2016-12-20T10:45:03Z",349945,2016-12-20 10:45:03,5133.786010501,19.83738,54.65726,23.4334043442591,1554
"621",57.60969,11.85522,224,"Pleasure","LOUISE","2016-12-19T13:55:07Z",324603,2016-12-19 13:55:07,2278.83418559615,11.89251,57.60544,18.6100127026949,2107
"622",59.87709,30.22295,0,"Tanker","LOYA","2016-12-20T09:11:04Z",348075,2016-12-20 09:11:04,1622.16066111891,30.20723,59.88932,5.82091801214733,9203
"623",55.70416,20.812,71,"Pleasure","LT-12465","2016-12-17T07:11:06Z",4234809,2016-12-17 07:11:06,6333.04102984995,20.80253,55.64753,434.401575291908,230
"624",55.71511,21.11155,60,"Tug","LTU SAR SHIP SAKIAI","2016-12-20T08:09:15Z",353212,2016-12-20 08:09:15,1375.25692523276,21.09727,55.72447,4.60548124371484,4518
"625",54.79767,18.91228,123,"Tanker","LUKE","2016-12-18T16:41:02Z",299816,2016-12-18 16:41:02,546501.458415394,11.67853,57.60288,118.17401582938,5499
"626",57.8895,12.03617,96,"Cargo","LURO","2016-12-15T05:55:08Z",222372,2016-12-15 05:55:08,1346.19630875567,12.0275,57.87833,185.629775037408,350
"627",55.66217,21.14783,66,"Cargo","LYRA","2016-12-14T18:27:07Z",363818,2016-12-14 18:27:07,1357.32290146065,21.14067,55.67367,40.8735502570548,897
"628",57.66144,11.84161,0,"Passenger","LYRON","2016-12-13T14:51:08Z",3363948,2016-12-13 14:51:08,1.63264198641567,11.84163,57.66145,0.27718214141312,441
"629",54.79173,18.93382,170,"Passenger","M/F WAWEL","2016-12-17T18:55:02Z",376082,2016-12-17 18:55:02,3542.78623916422,18.87984,54.79806,185.053541600352,2067
"630",57.87987,11.64797,84,"Tug","M/S ALO","2016-12-13T11:33:05Z",835353,2016-12-13 11:33:05,1029.14386765561,11.65618,57.88801,449.579792032935,19
"631",59.91205,30.04847,115,"Cargo","MAERSK NIAMEY","2016-12-20T09:55:04Z",686278,2016-12-20 09:55:04,2718.50654053358,30.0033,59.92105,12.203087528573,3294
"632",54.45481,18.99613,173,"Cargo","MAERSKMCKINNEYMOLLER","2016-12-19T09:41:02Z",155711,2016-12-19 09:41:02,36640.4352809898,18.98247,54.78387,49.2607543495857,2366
"633",57.61156,11.66525,186,"Cargo","MAGNOLIA SEAWAYS","2016-12-16T06:03:05Z",157110,2016-12-16 06:03:05,2416.11433202091,11.68972,57.62883,53.8200193792805,1444
"634",54.36012,18.66599,0,"Pleasure","MAGNUS ZAREMBA","2016-12-18T14:49:02Z",316513,2016-12-18 14:49:02,9.32020191958394,18.66609,54.36006,0.891669192192031,4028
"635",54.36606,18.64834,0,"Tug","MAJA","2016-12-14T02:51:02Z",315660,2016-12-14 02:51:02,4509.07746735389,18.66537,54.40533,12.5344139427199,4749
"636",57.68657,11.88639,0,"Pleasure","MANDALAY","2016-12-19T21:37:08Z",321727,2016-12-19 21:37:08,8.35081256169778,11.88625,57.68657,0.522692297519557,5554
"637",57.66803,11.84517,0,"Pleasure","MARELD","2016-12-19T12:55:04Z",326015,2016-12-19 12:55:04,2.22743560703696,11.84517,57.66805,0.00181980033254654,1224
"638",57.70815,11.70251,0,"Passenger","MARIE","2016-12-20T10:11:05Z",321093,2016-12-20 10:11:05,2334.34919519766,11.6676,57.69866,153.766342027887,3732
"639",57.63437,11.68732,101,"Tanker","MARIE KIRK","2016-12-18T11:55:05Z",197150,2016-12-18 11:55:05,1483.01396205078,11.67487,57.62285,5.56691072059019,5389
"640",55.72043,20.80652,112,"Tug","MARIEKE","2016-12-13T20:41:06Z",297208,2016-12-13 20:41:06,133195.521038944,19.92242,54.63621,85.7190586560822,3762
"641",57.68264,11.64908,0,"Fishing","MARINA","2016-12-15T00:03:05Z",3351578,2016-12-15 00:03:05,13.4839383977883,11.64905,57.68252,1.46094137997436,4566
"642",57.65689,11.60139,76,"Fishing","MARINO","2016-12-19T04:27:05Z",3701886,2016-12-19 04:27:05,3947.69095726776,11.64755,57.68228,2.44565043367528,3757
"643",54.79558,18.92765,130,"Tanker","MARINUS","2016-12-16T02:15:01Z",156246,2016-12-16 02:15:01,550912.045317894,11.61143,57.60408,323.119413885582,2195
"644",54.73133,18.7965,115,"Cargo","MARIS","2016-12-14T02:51:02Z",362969,2016-12-14 02:51:02,28036.7722364615,18.5095,54.54233,202.13186871194,520
"645",57.69537,11.66495,0,"Pleasure","MARISSA","2016-12-15T15:23:06Z",324024,2016-12-15 15:23:06,8.21057249098193,11.66487,57.69543,0.297570924539997,827
"646",54.38641,18.67165,3,"Cargo","MARNE","2016-12-13T16:39:02Z",361900,2016-12-13 16:39:02,28.1461189755755,18.67183,54.38618,1.02833731646212,364
"647",54.4532,18.68288,118,"Tanker","MARY A","2016-12-17T16:51:07Z",301374,2016-12-17 16:51:07,1564.32918702028,18.70129,54.46228,371.206286195901,298
"648",57.92041,11.60999,42,"Pleasure","MARY SWE","2016-12-18T13:03:05Z",323930,2016-12-18 13:03:05,473.968894075034,11.60639,57.91661,6.84371198028618,697
"649",55.71506,21.11333,70,"Cargo","MAUREEN S","2016-12-19T04:53:06Z",146036,2016-12-19 04:53:06,1458.03385312843,21.09668,55.72418,118.948680505354,428
"650",59.88697,30.1716,82,"Tug","MB-96","2016-12-15T16:17:04Z",3560489,2016-12-15 16:17:04,1175.88342385951,30.15206,59.89084,171.070456025217,215
"651",54.63956,19.89552,0,"Tug","MB97","2016-12-16T12:37:02Z",3803160,2016-12-16 12:37:02,6.43433893584706,19.89557,54.63951,0.145607096875333,682
"652",57.67873,11.7854,163,"Cargo","MELUSINE","2016-12-14T19:55:05Z",115307,2016-12-14 19:55:05,3241.59115810229,11.83933,57.68228,68.0665715474493,1172
"653",54.4373,18.65869,105,"Cargo","MERI","2016-12-16T12:55:07Z",6223,2016-12-16 12:55:07,3283.66730352581,18.69403,54.45842,15.8192818725236,4012
"654",54.67559,19.80014,94,"Cargo","MERITA","2016-12-19T22:13:02Z",125721,2016-12-19 22:13:02,47264.9737919185,19.80171,55.10017,642.110038607665,226
"655",54.95612,20.21144,0,"Tug","MERITUS","2016-12-17T13:57:02Z",125418,2016-12-17 13:57:02,9.46435856006111,20.21149,54.95604,0.0356462080213295,2492
"656",59.89271,30.21037,78,"Tug","MERKURIY","2016-12-14T22:55:04Z",350530,2016-12-14 22:55:04,1780.54273624234,30.18715,59.88179,42.9164560324701,9394
"657",54.78692,18.54412,71,"Tug","MEWO NAVIGATOR","2016-12-17T19:11:06Z",201975,2016-12-17 19:11:06,1064.5520762942,18.55804,54.78175,39.5650212166448,3054
"658",54.6349,19.80475,1,"Tanker","MIDVOLGA-3","2016-12-19T07:53:02Z",2059154,2016-12-19 07:53:02,6910.74508832286,19.9117,54.63269,64.884856831607,2305
"659",54.7972,18.42006,42,"Fishing","MIKADON","2016-12-14T18:13:08Z",353098,2016-12-14 18:13:08,635.193095085311,18.42989,54.79665,11.4907793373261,745
"660",59.91255,30.04623,90,"Cargo","MIKHAIL DUDIN","2016-12-15T03:59:04Z",376495,2016-12-15 03:59:04,1209.17092987983,30.06624,59.90845,9.87190582051122,3763
"661",59.89796,30.11797,78,"Cargo","MIKHAIL LOMONOSOV","2016-12-18T21:41:04Z",347839,2016-12-18 21:41:04,1247.61416012603,30.09733,59.90219,6.22421348038102,5461
"662",59.92189,30.00013,101,"Cargo","MILAN EXPRESS","2016-12-13T18:35:05Z",371109,2016-12-13 18:35:05,872097.316772458,18.99783,54.799,872.765591558663,1149
"663",57.69083,11.90092,67,"Cargo","MINERVA","2016-12-18T23:31:07Z",370329,2016-12-18 23:31:07,1350.93757047087,11.9183,57.69861,76.9666325802466,1226
"664",54.38025,18.65993,11,"Tanker","MINERVA ALICE","2016-12-15T07:57:01Z",214595,2016-12-15 07:57:01,143.228322885623,18.65798,54.38085,1.15538897752271,4779
"665",54.45885,18.99556,128,"Tanker","MINERVA GEORGIA","2016-12-16T11:03:01Z",213558,2016-12-16 11:03:01,37209.8578654519,18.9965,54.79312,51.1068623247195,2445
"666",55.72835,21.06114,165,"Tug","MINGE","2016-12-18T22:37:06Z",353365,2016-12-18 22:37:06,3713.43056584993,21.11336,55.71274,448.212657437226,495
"667",55.70301,21.12916,0,"Tug","MINTIS","2016-12-16T03:51:06Z",1351934,2016-12-16 03:51:06,11.2933467602723,21.12929,55.70308,2.00005929239976,173
"668",59.87433,30.20861,0,"Pleasure","MIR","2016-12-18T21:31:04Z",345293,2016-12-18 21:31:04,19.050711117698,30.20873,59.87449,0.674704494031739,9480
"669",54.65864,19.83358,81,"Cargo","MIRVA VG","2016-12-19T15:23:03Z",4631227,2016-12-19 15:23:03,2220.415032841,19.86447,54.64986,24.1626629530845,1530
"670",59.91617,30.02817,117,"Cargo","MISANA","2016-12-19T01:45:04Z",181427,2016-12-19 01:45:04,1219.78213721241,30.04833,59.912,41.1686362184447,955
"671",55.68801,21.13291,97,"Cargo","MISTRAL","2016-12-16T20:15:06Z",359376,2016-12-16 20:15:06,1906.51438256029,21.12029,55.70358,297.448055960135,191
"672",57.67717,11.75267,151,"Cargo","MITO STRAIT","2016-12-15T20:19:05Z",362070,2016-12-15 20:19:05,2059.70484074064,11.71817,57.67783,24.534841972846,1426
"673",59.87159,30.21377,0,"Cargo","MODULUS 2","2016-12-14T02:29:04Z",347509,2016-12-14 02:29:04,12238.8715063561,30.01613,59.91857,15.4546080138106,905
"674",54.46572,18.99627,179,"Cargo","MOL QUINTET","2016-12-14T17:49:01Z",726043,2016-12-14 17:49:01,575031.746084733,11.66162,57.60555,262.400155739622,2430
"675",59.90916,30.22439,0,"Tug","MOSCHNIY","2016-12-16T14:47:04Z",350500,2016-12-16 14:47:04,10.0892196030618,30.22437,59.90925,0.516254209605964,7182
"676",59.91095,30.23809,1,"Tug","MOSCHNYI","2016-12-20T09:11:04Z",346047,2016-12-20 09:11:04,1163.49688826644,30.25696,59.91534,46.8184670810776,8071
"677",59.95501,30.27156,3,"Passenger","MOSKVA-3","2016-12-20T10:37:03Z",348160,2016-12-20 10:37:03,13.0431650176925,30.27133,59.95499,2.43014434426496,13
"678",57.98956,11.74726,128,"Tanker","MOZART","2016-12-19T23:15:05Z",360219,2016-12-19 23:15:05,1338.25173636859,11.75925,57.99975,790.40169267283,17
"679",57.68117,11.8255,110,"Cargo","MSC AMY","2016-12-17T00:45:08Z",204546,2016-12-17 00:45:08,1430.64400105165,11.80383,57.67567,41.6747181577957,868
"680",55.72787,20.85677,177,"Cargo","MSC MANDRAKI","2016-12-13T11:51:06Z",212317,2016-12-13 11:51:06,1714.17937377604,20.88405,55.72766,91.6847065363914,564
"681",54.65747,18.95536,159,"Cargo","MSC MATILDE","2016-12-19T01:59:02Z",412843,2016-12-19 01:59:02,169075.820732608,20.81294,55.74283,161.587020489596,1981
"682",57.67958,11.79725,82,"Cargo","MSC OSCAR","2016-12-14T15:41:05Z",1914339,2016-12-14 15:41:05,1449.70589168427,11.77309,57.67819,16.7203310063138,1251
"683",59.88975,30.15704,53,"Cargo","MSC SABRINA","2016-12-16T22:59:04Z",418044,2016-12-16 22:59:04,1836.48242502768,30.1267,59.89602,13.606424348295,2681
"684",59.91933,30.01209,111,"Cargo","MSC SANTHYA","2016-12-20T04:13:03Z",416514,2016-12-20 04:13:03,786.298386614404,30.02511,59.91667,41.9730239121656,338
"685",57.85373,11.60375,63,"Pleasure","MUCKLE FLUGGA","2016-12-17T11:05:05Z",4449805,2016-12-17 11:05:05,2673.20211306047,11.63615,57.8704,32.1461996788532,1085
"686",59.89725,30.21608,58,"Tanker","MUDYU","2016-12-14T10:09:04Z",4109380,2016-12-14 10:09:04,216.338304736857,30.21389,59.89565,0.15075840051349,1435
"687",59.9334,30.28848,0,"Tug","MUDYUG","2016-12-14T02:29:04Z",351699,2016-12-14 02:29:04,5316.88661969054,30.22003,59.90029,23.4423134330034,6969
"688",54.78885,18.91414,87,"Cargo","MULTIMAR","2016-12-20T11:01:02Z",205520,2016-12-20 11:01:02,1468.05663380609,18.93245,54.78098,722.232676324493,5
"689",59.87415,30.20612,1,"Tug","MURMANSK","2016-12-13T18:03:05Z",3611326,2016-12-13 18:03:05,24.7395590105529,30.20618,59.87437,0.643514063167605,9480
"690",54.4347,18.93194,132,"Tanker","MURRAY STAR","2016-12-18T13:27:02Z",149310,2016-12-18 13:27:02,1300.47604170136,18.95198,54.43482,10.9470400845481,4637
"691",54.51734,18.55065,0,"Pleasure","MUSASHI M","2016-12-14T12:57:07Z",317205,2016-12-14 12:57:07,0,18.55065,54.51734,0,489
"692",55.69953,21.1211,69,"Tug","MUSHA","2016-12-19T08:13:06Z",353542,2016-12-19 08:13:06,1030.83340196228,21.12764,55.69104,429.272449185689,15
"693",59.8917,30.1484,99,"Tug","MUSON","2016-12-15T07:41:04Z",350538,2016-12-15 07:41:04,1287.91345941696,30.1271,59.89607,19.6770055396064,1734
"694",54.63306,19.89324,51,"Cargo","NACC TORONTO","2016-12-13T23:21:03Z",291621,2016-12-13 23:21:03,2553.69546790651,19.86546,54.64939,528.188140487573,54
"695",54.68936,20.36606,1,"Tug","NADEZHDA","2016-12-19T09:53:02Z",3532420,2016-12-19 09:53:02,932.225750229848,20.38051,54.6896,1.10144858087892,3148
"696",54.64835,19.90652,0,"Tug","NADEZHNIY","2016-12-16T20:11:02Z",4249081,2016-12-16 20:11:02,5.71362593170466,19.9065,54.6484,0.0416320718076309,1490
"697",59.87667,30.23727,0,"Tanker","NARVA","2016-12-19T02:49:04Z",350056,2016-12-19 02:49:04,39.9702172217144,30.23755,59.877,2.23049207971126,8870
"698",54.35769,18.70782,10,"Pleasure","NATALIA B","2016-12-13T16:31:01Z",2208737,2016-12-13 16:31:01,11.2876756566496,18.70774,54.3576,0.0199455772177696,2245
"699",54.68639,20.25204,1,"Tanker","NATALIJA GONCHAROVA","2016-12-17T17:01:03Z",350706,2016-12-17 17:01:03,5.89257379629497,20.25201,54.68644,0.644172943794243,4557
"700",55.72988,21.04256,114,"Tug","NATO WARSHIP M53","2016-12-19T22:33:06Z",3656084,2016-12-19 22:33:06,1596.89456755965,21.06781,55.72824,75.3243915358721,365
"701",57.6634,11.89193,0,"Fishing","NAUTIC CENTER DEMO","2016-12-18T12:21:08Z",326700,2016-12-18 12:21:08,3.39404483041454,11.89192,57.66337,0.141966885576101,9443
"702",57.6547,11.73835,114,"Tanker","NAUTILUS","2016-12-20T03:53:12Z",157040,2016-12-20 03:53:12,1648.61308964572,11.71205,57.65019,35.8499027255783,1113
"703",54.79576,18.42532,77,"Fishing","NAUTILUS","2016-12-19T19:49:07Z",352167,2016-12-19 19:49:07,628.021090464206,18.43477,54.79718,12.8502922224432,290
"704",57.95989,11.71741,106,"Cargo","NAVEN","2016-12-14T19:55:05Z",182370,2016-12-14 19:55:05,2886.00810516343,11.68787,57.93928,668.066571235094,20
"705",55.72889,21.0307,145,"Cargo","NAVI BALTIC","2016-12-15T06:21:07Z",145926,2016-12-15 06:21:07,1528.80846806016,21.05503,55.72868,43.8894210456629,1321
"706",55.73403,20.87363,127,"Tanker","NAVIG8 STRENGTH","2016-12-18T14:29:06Z",712924,2016-12-18 14:29:06,1576.14319443613,20.84857,55.73472,11.9303453802216,1815
"707",55.73515,20.88543,133,"Tanker","NAVIG8 UNIVERSE","2016-12-18T22:59:06Z",713084,2016-12-18 22:59:06,1161.06140664842,20.86695,55.73533,22.8604938421324,1743
"708",57.67104,11.84959,35,"Pleasure","NAWICA TRAINING SHIP","2016-12-13T13:27:09Z",321669,2016-12-13 13:27:09,457.743593061906,11.84201,57.67041,23.6131035670339,161
"709",55.70363,21.12763,0,"Cargo","NBAAR MOON","2016-12-18T21:03:07Z",364937,2016-12-18 21:03:07,7.50239438459065,21.12755,55.70358,1.35518151916822,6
"710",54.63794,19.88478,58,"Cargo","NBP CARRIER","2016-12-15T23:41:03Z",365628,2016-12-15 23:41:03,2420.56258754593,19.85667,54.65233,525.574112414663,49
"711",54.66799,19.82082,78,"Tug","NEFTEGAZ-31","2016-12-14T21:35:02Z",349774,2016-12-14 21:35:02,56929.0291454941,19.82133,55.17938,494.009488172623,358
"712",54.69017,20.38373,73,"Tanker","NEMAN","2016-12-16T08:25:02Z",347703,2016-12-16 08:25:02,1009.35058367032,20.36808,54.69002,6.52151402267395,4443
"713",54.79548,18.41867,46,"Tug","NEPTUN W","2016-12-16T05:51:07Z",315932,2016-12-16 05:51:07,628.454066629697,18.42727,54.79816,4.09738440639003,1104
"714",54.79743,18.89334,127,"Tanker","NEPTUNUS","2016-12-13T20:35:02Z",157057,2016-12-13 20:35:02,547846.948721483,11.63235,57.60192,443.538871263363,1463
"715",54.98031,20.40794,5,"Tug","NERO","2016-12-19T05:31:03Z",273075,2016-12-19 05:31:03,6685.86368742178,20.30384,54.98509,27.0433030565985,3142
"716",59.86999,30.2171,0,"Tanker","NEVA LUX","2016-12-14T02:29:04Z",349961,2016-12-14 02:29:04,2208.94828438879,30.20815,59.8893,7.88264543077038,8863
"717",59.85715,30.49612,0,"Tug","NEVSKAYA ZASTAVA","2016-12-14T02:29:04Z",347678,2016-12-14 02:29:04,11772.1474016767,30.40012,59.95117,18.7327789158414,4815
"718",57.60207,11.62982,139,"Cargo","NEWYORKER","2016-12-19T02:05:05Z",420754,2016-12-19 02:05:05,1841.42233661699,11.6594,57.60668,36.6337078748039,1092
"719",54.63838,19.8915,0,"Passenger","NIDA","2016-12-20T10:17:03Z",347999,2016-12-20 10:17:03,76.5825216105532,19.89132,54.6377,0.262725416591902,868
"720",59.92066,30.00638,121,"Cargo","NIKOLAS","2016-12-18T02:17:04Z",420706,2016-12-18 02:17:04,1208.58837421825,30.02644,59.91663,15.5493391541079,2499
"721",55.7168,21.10915,62,"Fishing","NIKOLAY SOLODCHUK","2016-12-19T22:43:06Z",351515,2016-12-19 22:43:06,1189.1304110794,21.096,55.72448,108.490762198378,400
"722",57.70549,11.94347,0,"Unspecified","NILS","2016-12-14T02:29:07Z",322687,2016-12-14 02:29:07,7457.22302587307,11.82417,57.68542,18.7900674853352,5401
"723",57.60022,11.64145,102,"Tanker","NIMBUS","2016-12-18T23:31:05Z",157062,2016-12-18 23:31:05,1642.99743063794,11.66862,57.60243,61.9835576746345,666
"724",59.90722,30.07085,115,"Tanker","NIMBUS SPB","2016-12-16T14:47:04Z",348134,2016-12-16 14:47:04,1292.0255259502,30.09234,59.90298,37.6711921211565,1072
"725",54.53569,18.56993,79,"Cargo","NINA 1","2016-12-20T09:11:07Z",469525,2016-12-20 09:11:07,2309.65935841748,18.53539,54.53049,380.812773301041,146
"726",54.464,18.99896,108,"Tanker","NISSOS SCHINOUSSA","2016-12-14T19:15:02Z",3615006,2016-12-14 19:15:02,5979.8067531624,18.99717,54.51771,32.5145485322272,1456
"727",54.70477,20.48366,0,"Fishing","NIVENSKOYE","2016-12-14T19:11:03Z",345587,2016-12-14 19:11:03,28.9714023000528,20.48368,54.70451,1.96610541369947,1529
"728",59.90236,30.09618,96,"Cargo","NJORD","2016-12-19T09:49:06Z",246960,2016-12-19 09:49:06,1477.47232677254,30.07167,59.90729,9.66661235323626,4073
"729",57.60086,11.60686,113,"Tanker","NORDEN","2016-12-16T15:43:05Z",327175,2016-12-16 15:43:05,3073.16298735045,11.65823,57.60181,56.7978859146358,2445
"730",59.88723,30.17037,65,"Cargo","NORDEROOG","2016-12-20T09:11:04Z",204901,2016-12-20 09:11:04,3921.76011243557,30.10557,59.90061,18.7893253763318,2476
"731",57.67709,11.73576,167,"Cargo","NORDIC ACE","2016-12-19T19:05:05Z",370244,2016-12-19 19:05:05,1683.71125283814,11.70776,57.67521,50.4312678360728,841
"732",59.9152,30.03243,112,"Cargo","NORDIC HAMBURG","2016-12-17T14:05:04Z",123774,2016-12-17 14:05:04,1105.55406303623,30.05079,59.91153,65.8560028523548,497
"733",57.9215,11.60817,121,"Tanker","NORDIC NORA","2016-12-15T08:27:05Z",858023,2016-12-15 08:27:05,34506.9104574343,11.60717,57.61167,1793.45142764024,32
"734",54.63322,19.89455,97,"Cargo","NORDIC PHILIP","2016-12-19T07:47:02Z",144106,2016-12-19 07:47:02,1468.11580346142,19.91726,54.63261,61.9422131930228,806
"735",57.75609,11.63932,110,"Passenger","NORDO III","2016-12-14T15:41:05Z",320712,2016-12-14 15:41:05,1775.02206092019,11.62356,57.76962,66.0488094238448,4628
"736",54.34937,18.78434,0,"Pleasure","NOROY","2016-12-16T13:13:02Z",3511277,2016-12-16 13:13:02,13.3731983967808,18.78433,54.34949,0.74555443761679,4779
"737",57.68316,11.87161,0,"Tanker","NORTHERN KATTEGAT","2016-12-14T02:29:07Z",305383,2016-12-14 02:29:07,14242.5530428099,11.68306,57.60485,40.4365809212589,5783
"738",57.61015,11.60678,124,"Tanker","NORTHERN OCEAN","2016-12-17T20:47:04Z",182321,2016-12-17 20:47:04,1301.00311483092,11.62854,57.61041,14.4789618761327,2440
"739",57.6755,11.71973,85,"Unspecified","NORTHERN WIND","2016-12-20T10:45:05Z",3481171,2016-12-20 10:45:05,3455.3441029257,11.77753,57.67743,98.2550106843635,2570
"740",59.90448,30.08493,103,"Cargo","NOVAYA ZEMLYA","2016-12-15T10:33:04Z",347236,2016-12-15 10:33:04,1436.69378669344,30.06114,59.90933,6.84460818150821,2380
"741",54.79419,18.91866,125,"Cargo","NURI SONAY","2016-12-17T04:09:01Z",335231,2016-12-17 04:09:01,1278.17738465114,18.93298,54.78623,16.319965090029,4004
"742",57.70426,11.95,73,"Passenger","NYA SKARGARDEN","2016-12-16T18:57:07Z",321197,2016-12-16 18:57:07,888.954632195534,11.95918,57.71055,3.46062626840389,8588
"743",55.70774,20.80053,92,"Tug","NZ55","2016-12-17T07:35:06Z",353649,2016-12-17 07:35:06,9112.89355379775,20.80734,55.62598,456.611623359822,307
"744",55.72824,21.05654,105,"Cargo","OCEAN RAINBOW","2016-12-16T15:43:06Z",459517,2016-12-16 15:43:06,2174.75791804685,21.09081,55.7255,29.2412874208952,2898
"745",54.74373,18.99928,119,"Cargo","OCEAN VOYAGER","2016-12-19T10:13:02Z",465931,2016-12-19 10:13:02,2772.05756740761,18.99601,54.76856,15.5160936369711,4070
"746",54.395,18.67381,0,"Tug","OCEANIA","2016-12-17T23:51:02Z",315663,2016-12-17 23:51:02,19.6669840475977,18.67397,54.39485,1.88103467909058,4662
"747",54.52055,18.6516,102,"Fishing","OCEANOGRAF","2016-12-16T20:27:06Z",4190565,2016-12-16 20:27:06,1654.8319992828,18.62692,54.52441,29.0987730388169,4774
"748",57.66461,11.68068,316,"Tug","OCKERO MARITIME 1","2016-12-18T11:11:08Z",326702,2016-12-18 11:11:08,2773.06393190298,11.63523,57.65945,23.1158072610846,1797
"749",57.73568,11.66413,72,"Tug","OCKERO MARITIME 2","2016-12-14T14:47:05Z",326703,2016-12-14 14:47:05,1355.40993438607,11.66417,57.72351,26.3855912070578,899
"750",54.83105,19.80945,53,"Tug","ODISSEY","2016-12-16T04:47:03Z",315726,2016-12-16 04:47:03,16378.4993888098,19.80845,54.68392,531.130009710324,141
"751",54.52943,18.52593,0,"Tug","ODYS","2016-12-17T20:49:07Z",315731,2016-12-17 20:49:07,27.0972154552791,18.526,54.52919,1.06140899370002,4697
"752",54.69018,20.1966,1021,"Tug","OLEG STRASHNOV","2016-12-17T13:09:03Z",878185,2016-12-17 13:09:03,1043.90605889203,20.21223,54.68774,9.38050311232233,1684
"753",54.64677,20.06415,68,"Cargo","OLGA","2016-12-17T01:07:03Z",756252,2016-12-17 01:07:03,9108.52241413754,19.92508,54.63303,416.118091736396,66
"754",57.60109,11.82034,91,"Tanker","OLJAREN","2016-12-18T10:31:08Z",326111,2016-12-18 10:31:08,12575.2324519364,11.61014,57.60519,49.2701661856247,3543
"755",57.66663,11.84839,0,"Pleasure","OM II AF GOTEBORG","2016-12-14T21:51:09Z",323000,2016-12-14 21:51:09,8.21274726445447,11.84831,57.66657,0.09410491583831,9438
"756",59.91209,30.04754,92,"Cargo","OMSKIY-132","2016-12-18T20:01:04Z",346106,2016-12-18 20:01:04,1126.63843276027,30.02891,59.91593,21.1773117157686,1721
"757",59.9176,30.02091,31,"Cargo","OMSKIY-134","2016-12-13T23:17:04Z",346167,2016-12-13 23:17:04,660.081343519799,30.01001,59.91987,22.9874678797594,711
"758",54.66514,18.95891,83,"Cargo","OMSKIY-140","2016-12-15T21:23:01Z",346053,2016-12-15 21:23:01,1191.35460093683,18.96738,54.67465,45.6318981999853,1118
"759",54.65581,19.84741,76,"Cargo","OMSKIY-141","2016-12-14T23:31:02Z",345797,2016-12-14 23:31:02,4887.02683421614,19.91191,54.63283,465.586096195286,52
"760",59.91561,30.03031,108,"Cargo","OOCL RAUMA","2016-12-15T14:51:04Z",270219,2016-12-15 14:51:04,1508.93025299701,30.05536,59.91059,18.0238490022267,2627
"761",54.53518,18.55029,44,"Tug","OPAL","2016-12-19T16:45:06Z",284483,2016-12-19 16:45:06,387.078671587336,18.55618,54.53458,4.92681845018042,2761
"762",55.73363,20.9275,184,"Passenger","OPTIMA SEAWAYS","2016-12-14T19:55:06Z",353411,2016-12-14 19:55:06,5194.95499820829,20.84492,55.73611,124.50868413797,1263
"763",59.91048,30.0548,116,"Tanker","ORAKAI","2016-12-18T19:05:04Z",206618,2016-12-18 19:05:04,1472.92154277234,30.03042,59.91547,4.86674350961479,6287
"764",54.56119,18.85031,120,"Tanker","ORAMALIA","2016-12-13T18:11:02Z",204384,2016-12-13 18:11:02,1871.70831705406,18.87065,54.57315,210.307875557167,261
"765",57.67769,11.76862,86,"Passenger","ORIGO","2016-12-14T16:45:05Z",320177,2016-12-14 16:45:05,1108.12631540547,11.78706,57.67888,2.87948622462041,8204
"766",59.91061,30.22738,0,"Tug","ORION","2016-12-16T10:13:03Z",347790,2016-12-16 10:13:03,0,30.22738,59.91061,0,1336
"767",54.79654,18.42666,95,"Pleasure","ORKA HEL","2016-12-18T05:47:07Z",316468,2016-12-18 05:47:07,0,18.42666,54.79654,0,716
"768",54.63648,18.83714,101,"Fishing","ORKA WLA-139","2016-12-15T15:19:01Z",317379,2016-12-15 15:19:01,1541.5715634045,18.84261,54.623,53.6757556221304,894
"769",54.54216,18.55809,1,"Tug","ORP ARCTOWSKI","2016-12-14T02:29:07Z",317044,2016-12-14 02:29:07,7471.80247864945,18.63225,54.49074,69.313975414902,1473
"770",54.74684,18.985,135,"Tug","ORP BALTYK","2016-12-13T12:49:02Z",316969,2016-12-13 12:49:02,2539.27040413717,18.96446,54.72737,13.5645031662199,4721
"771",54.73008,18.74678,47,"Tug","ORP BIELIK","2016-12-14T10:27:02Z",317143,2016-12-14 10:27:02,0,18.74678,54.73008,0,923
"772",54.42844,18.87161,65,"Tug","ORP CZERNICKI","2016-12-13T11:21:01Z",316974,2016-12-13 11:21:01,1819.69908503628,18.8949,54.41934,84.7821501617517,841
"773",54.54711,18.58494,40,"Tug","ORP FLAMING","2016-12-13T12:09:07Z",317048,2016-12-13 12:09:07,497.027374880938,18.58431,54.54266,12.8196545401495,1092
"774",54.4961,18.69812,56,"Tug","ORP KORMORAN","2016-12-13T11:21:01Z",4200884,2016-12-13 11:21:01,1805.98594779077,18.67815,54.50742,60.0298776795957,2869
"775",54.53841,18.53372,0,"Tug","ORP MACKO","2016-12-15T07:19:07Z",316983,2016-12-15 07:19:07,0,18.53372,54.53841,0,544
